job_id,job_title,salary_usd,salary_currency,salary_local,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,source_file,days_to_deadline,skills_count,home_country_match,experience_level_ord,education_required_ord
AI09095,Computer Vision Engineer,184041.0,JPY,307573.25,EX,PT,Japan,M,Sweden,0,"TensorFlow, Java, Linux",PhD,13,Energy,2024-10-28,2024-12-13,1131,6.9,Machine Intelligence Group,ai_job_dataset1.csv,46,3,0,4,5
AI09096,Data Analyst,63990.0,USD,63990.0,EN,PT,South Korea,L,Czech Republic,0,"Linux, Mathematics, Tableau, MLOps",PhD,0,Real Estate,2024-07-18,2024-09-08,1360,8.4,Autonomous Tech,ai_job_dataset1.csv,52,4,0,1,5
AI09097,Deep Learning Engineer,77439.0,USD,77439.0,EN,FT,Denmark,L,Denmark,100,"Tableau, Git, Linux",PhD,1,Technology,2024-08-13,2024-09-08,526,10.0,Predictive Systems,ai_job_dataset1.csv,26,3,1,1,5
AI09098,Machine Learning Researcher,54169.0,CAD,67711.0,EN,PT,Canada,S,Switzerland,100,"Spark, Azure, SQL, Hadoop, Statistics",PhD,0,Gaming,2024-08-28,2024-10-20,1818,7.1,Predictive Systems,ai_job_dataset1.csv,53,5,0,1,5
AI09099,Deep Learning Engineer,97993.0,EUR,83294.0,SE,PT,Germany,S,Germany,0,"Kubernetes, Python, TensorFlow, Statistics",Master,6,Government,2024-09-24,2024-11-25,1849,6.6,Cognitive Computing,ai_job_dataset1.csv,62,4,1,3,4
AI09100,Data Scientist,79820.0,JPY,307573.25,EN,PT,Japan,L,Japan,100,"Azure, Git, R, Java, Scala",Master,1,Technology,2024-10-12,2024-12-04,1735,6.9,DataVision Ltd,ai_job_dataset1.csv,53,5,1,1,4
AI09101,Principal Data Scientist,104484.0,USD,104484.0,EN,FT,United States,L,United States,0,"PyTorch, TensorFlow, R, Scala",Master,1,Automotive,2024-03-14,2024-03-29,1370,5.8,Smart Analytics,ai_job_dataset1.csv,15,4,1,1,4
AI09102,Machine Learning Researcher,103925.0,USD,103925.0,MI,FL,Sweden,M,United Kingdom,0,"R, PyTorch, Mathematics",Master,3,Telecommunications,2024-06-17,2024-08-25,1236,8.4,TechCorp Inc,ai_job_dataset1.csv,69,3,0,2,4
AI09103,AI Architect,99884.0,EUR,84901.0,SE,FL,Germany,S,Germany,0,"Spark, Azure, NLP, Mathematics, SQL",Associate,9,Manufacturing,2025-03-13,2025-05-11,2448,7.6,TechCorp Inc,ai_job_dataset1.csv,59,5,1,3,2
AI09104,Machine Learning Researcher,153139.0,JPY,307573.25,SE,FL,Japan,L,Japan,0,"Linux, Python, Deep Learning, Statistics, Computer Vision",Associate,5,Technology,2025-04-25,2025-06-21,2037,7.4,Future Systems,ai_job_dataset1.csv,57,5,1,3,2
AI09105,ML Ops Engineer,61944.0,EUR,52652.0,EN,FL,France,L,France,50,"Deep Learning, Hadoop, PyTorch, NLP",Master,0,Retail,2024-09-28,2024-10-18,2126,6.7,TechCorp Inc,ai_job_dataset1.csv,20,4,1,1,4
AI09106,Data Engineer,65282.0,EUR,55490.0,EN,PT,Austria,M,Austria,50,"Docker, Tableau, NLP",Master,1,Automotive,2024-05-21,2024-08-02,837,8.6,Quantum Computing Inc,ai_job_dataset1.csv,73,3,1,1,4
AI09107,NLP Engineer,96292.0,EUR,81848.0,SE,CT,Germany,S,Germany,100,"NLP, Deep Learning, Scala",Bachelor,9,Consulting,2024-05-18,2024-07-17,1311,6.3,Algorithmic Solutions,ai_job_dataset1.csv,60,3,1,3,3
AI09108,ML Ops Engineer,157918.0,CHF,142126.0,MI,CT,Switzerland,L,Switzerland,100,"Docker, Git, Mathematics",PhD,4,Technology,2024-07-16,2024-08-28,1630,5.3,Cloud AI Solutions,ai_job_dataset1.csv,43,3,1,2,5
AI09109,Robotics Engineer,68722.0,AUD,92775.0,EN,FT,Australia,M,Australia,100,"Python, Spark, Java",Master,0,Education,2024-04-17,2024-05-18,2294,7.0,Neural Networks Co,ai_job_dataset1.csv,31,3,1,1,4
AI09110,Computer Vision Engineer,34572.0,USD,34572.0,MI,FT,India,S,Austria,50,"Statistics, Python, TensorFlow",PhD,4,Manufacturing,2025-04-13,2025-05-02,1135,5.9,Predictive Systems,ai_job_dataset1.csv,19,3,0,2,5
AI09111,AI Research Scientist,46646.0,USD,46646.0,MI,CT,China,L,China,50,"Deep Learning, MLOps, GCP, NLP",PhD,4,Telecommunications,2025-04-10,2025-05-23,1392,5.4,TechCorp Inc,ai_job_dataset1.csv,43,4,1,2,5
AI09112,AI Architect,235688.0,EUR,200335.0,EX,PT,France,M,Argentina,0,"AWS, Git, Data Visualization, Statistics",Master,15,Transportation,2025-03-24,2025-05-18,2377,6.6,Autonomous Tech,ai_job_dataset1.csv,55,4,0,4,4
AI09113,NLP Engineer,273202.0,USD,273202.0,EX,FT,Israel,L,Russia,100,"Scala, R, Azure, SQL",PhD,17,Transportation,2024-04-04,2024-05-13,717,5.6,DataVision Ltd,ai_job_dataset1.csv,39,4,0,4,5
AI09114,Principal Data Scientist,191484.0,CAD,239355.0,EX,FT,Canada,S,Canada,0,"NLP, Spark, Scala, TensorFlow, Deep Learning",Associate,11,Manufacturing,2025-03-03,2025-04-29,674,9.1,AI Innovations,ai_job_dataset1.csv,57,5,1,4,2
AI09115,AI Research Scientist,59597.0,USD,59597.0,EX,CT,India,M,Israel,0,"MLOps, Scala, TensorFlow",Bachelor,12,Manufacturing,2024-04-19,2024-06-24,1996,7.0,Smart Analytics,ai_job_dataset1.csv,66,3,0,4,3
AI09116,Autonomous Systems Engineer,152712.0,USD,152712.0,EX,FL,Ireland,S,Ireland,50,"Deep Learning, Python, Data Visualization, Git, R",Master,12,Transportation,2024-05-13,2024-07-23,2066,7.7,DataVision Ltd,ai_job_dataset1.csv,71,5,1,4,4
AI09117,Machine Learning Engineer,260073.0,EUR,221062.0,EX,FL,Netherlands,M,Netherlands,50,"Kubernetes, TensorFlow, Computer Vision, Data Visualization",Associate,14,Government,2024-04-27,2024-06-16,2072,9.8,Digital Transformation LLC,ai_job_dataset1.csv,50,4,1,4,2
AI09118,Principal Data Scientist,21379.0,USD,21379.0,EN,PT,India,M,India,50,"Computer Vision, GCP, Hadoop, Python, Data Visualization",PhD,1,Healthcare,2024-06-02,2024-07-05,785,5.4,Machine Intelligence Group,ai_job_dataset1.csv,33,5,1,1,5
AI09119,Machine Learning Researcher,39561.0,USD,39561.0,MI,FT,China,L,China,100,"Computer Vision, TensorFlow, Hadoop",Bachelor,4,Retail,2024-09-21,2024-11-03,930,8.7,Smart Analytics,ai_job_dataset1.csv,43,3,1,2,3
AI09120,AI Software Engineer,126547.0,EUR,107565.0,MI,CT,Germany,L,Germany,50,"Linux, Docker, PyTorch",Bachelor,4,Telecommunications,2025-04-24,2025-07-06,1681,7.0,Algorithmic Solutions,ai_job_dataset1.csv,73,3,1,2,3
AI09121,Autonomous Systems Engineer,187489.0,USD,187489.0,EX,PT,South Korea,S,South Korea,50,"Java, Kubernetes, Tableau",PhD,17,Energy,2024-08-20,2024-10-06,2373,10.0,TechCorp Inc,ai_job_dataset1.csv,47,3,1,4,5
AI09122,NLP Engineer,131267.0,USD,131267.0,SE,FL,United States,M,United States,0,"SQL, R, Linux, GCP",Bachelor,8,Finance,2024-01-24,2024-03-11,1746,9.0,Autonomous Tech,ai_job_dataset1.csv,47,4,1,3,3
AI09123,AI Architect,77519.0,USD,77519.0,EN,FL,Finland,L,Finland,0,"Azure, Kubernetes, Scala",Associate,0,Finance,2025-03-21,2025-05-12,1803,6.2,DeepTech Ventures,ai_job_dataset1.csv,52,3,1,1,2
AI09124,ML Ops Engineer,108940.0,AUD,147069.0,MI,PT,Australia,L,Kenya,100,"Hadoop, Java, Tableau",Bachelor,2,Government,2024-02-24,2024-04-24,2250,8.3,DataVision Ltd,ai_job_dataset1.csv,60,3,0,2,3
AI09125,Machine Learning Researcher,151325.0,GBP,113494.0,EX,FL,United Kingdom,M,Ukraine,0,"Hadoop, PyTorch, Deep Learning",PhD,12,Real Estate,2025-01-05,2025-02-23,2290,8.5,TechCorp Inc,ai_job_dataset1.csv,49,3,0,4,5
AI09126,Head of AI,164274.0,USD,164274.0,EX,FL,Ireland,L,Finland,50,"Python, TensorFlow, PyTorch, Deep Learning",Master,13,Automotive,2024-11-15,2024-12-17,930,6.2,Future Systems,ai_job_dataset1.csv,32,4,0,4,4
AI09127,Principal Data Scientist,96078.0,AUD,129705.0,MI,CT,Australia,S,Australia,0,"Scala, AWS, Azure, R",Master,2,Telecommunications,2024-02-19,2024-03-15,2296,6.6,TechCorp Inc,ai_job_dataset1.csv,25,4,1,2,4
AI09128,Principal Data Scientist,234097.0,EUR,198982.0,EX,FT,Netherlands,S,Luxembourg,100,"Hadoop, Scala, Deep Learning, R, AWS",PhD,17,Manufacturing,2024-09-16,2024-11-26,1852,5.8,Advanced Robotics,ai_job_dataset1.csv,71,5,0,4,5
AI09129,Research Scientist,276912.875,USD,285597.0,EX,CT,Norway,M,Mexico,50,"Kubernetes, Deep Learning, TensorFlow, Scala",Associate,17,Energy,2024-04-09,2024-06-11,1210,7.6,Future Systems,ai_job_dataset1.csv,63,4,0,4,2
AI09130,Autonomous Systems Engineer,273922.0,USD,273922.0,EX,FT,Norway,L,Norway,100,"Python, Docker, Hadoop, Deep Learning, Mathematics",Associate,16,Energy,2024-04-13,2024-05-11,1232,5.6,Quantum Computing Inc,ai_job_dataset1.csv,28,5,1,4,2
AI09131,AI Software Engineer,61758.0,EUR,52494.0,MI,PT,Austria,S,Austria,50,"MLOps, Deep Learning, PyTorch, GCP",PhD,4,Energy,2025-03-06,2025-05-03,2361,7.4,Predictive Systems,ai_job_dataset1.csv,58,4,1,2,5
AI09132,Autonomous Systems Engineer,216376.0,EUR,183920.0,EX,PT,Austria,L,Austria,100,"SQL, Azure, Kubernetes, Docker",Master,15,Transportation,2024-05-28,2024-07-21,2425,6.2,Autonomous Tech,ai_job_dataset1.csv,54,4,1,4,4
AI09133,Data Engineer,137572.0,USD,137572.0,SE,PT,Denmark,S,Kenya,50,"Data Visualization, Azure, Python",Bachelor,7,Education,2025-04-29,2025-07-11,1115,8.3,Neural Networks Co,ai_job_dataset1.csv,73,3,0,3,3
AI09134,Machine Learning Researcher,206544.0,JPY,307573.25,EX,CT,Japan,S,Japan,50,"MLOps, SQL, TensorFlow, Data Visualization, Statistics",Master,16,Gaming,2024-06-13,2024-07-10,2087,6.2,DataVision Ltd,ai_job_dataset1.csv,27,5,1,4,4
AI09135,ML Ops Engineer,141517.0,USD,141517.0,SE,FT,South Korea,L,Colombia,0,"Kubernetes, Python, AWS",Associate,6,Gaming,2024-04-07,2024-06-11,822,6.1,DeepTech Ventures,ai_job_dataset1.csv,65,3,0,3,2
AI09136,Research Scientist,87198.0,EUR,74118.0,MI,PT,Austria,L,Austria,50,"Kubernetes, Spark, SQL, NLP",Master,4,Automotive,2025-04-11,2025-05-31,1541,9.8,Predictive Systems,ai_job_dataset1.csv,50,4,1,2,4
AI09137,Machine Learning Researcher,87108.0,EUR,74042.0,EN,PT,Netherlands,L,Netherlands,0,"PyTorch, Java, Scala, Docker, TensorFlow",Bachelor,0,Gaming,2024-09-06,2024-11-16,2018,7.6,TechCorp Inc,ai_job_dataset1.csv,71,5,1,1,3
AI09138,Robotics Engineer,214335.0,EUR,182185.0,EX,CT,Austria,S,Denmark,0,"Hadoop, AWS, SQL",Associate,15,Education,2024-10-30,2024-12-27,1232,9.5,Machine Intelligence Group,ai_job_dataset1.csv,58,3,0,4,2
AI09139,AI Specialist,153507.0,CAD,191884.0,EX,FT,Canada,S,Canada,100,"SQL, Docker, Data Visualization, MLOps",PhD,15,Consulting,2024-09-04,2024-11-09,2064,8.6,Cloud AI Solutions,ai_job_dataset1.csv,66,4,1,4,5
AI09140,Data Analyst,73451.0,EUR,62433.0,MI,PT,Austria,S,Austria,0,"Git, Python, Data Visualization, Azure, Tableau",PhD,2,Energy,2024-11-23,2024-12-26,2401,7.7,DeepTech Ventures,ai_job_dataset1.csv,33,5,1,2,5
AI09141,Robotics Engineer,141812.0,SGD,184356.0,SE,PT,Singapore,M,Singapore,0,"Mathematics, Spark, TensorFlow",Associate,9,Telecommunications,2025-01-30,2025-02-17,2364,8.8,Future Systems,ai_job_dataset1.csv,18,3,1,3,2
AI09142,AI Software Engineer,185928.0,USD,185928.0,EX,PT,South Korea,M,China,50,"Spark, Scala, Statistics, Hadoop",Master,11,Consulting,2024-05-08,2024-07-17,1047,8.2,Algorithmic Solutions,ai_job_dataset1.csv,70,4,0,4,4
AI09143,Machine Learning Engineer,114515.0,USD,114515.0,SE,PT,Israel,S,Israel,50,"Tableau, NLP, GCP, Computer Vision",Bachelor,7,Education,2024-02-02,2024-03-01,961,7.9,AI Innovations,ai_job_dataset1.csv,28,4,1,3,3
AI09144,Data Analyst,175467.0,EUR,149147.0,EX,CT,Germany,S,Germany,0,"Git, Statistics, Tableau, TensorFlow",Master,15,Retail,2025-02-10,2025-03-05,2273,6.5,DeepTech Ventures,ai_job_dataset1.csv,23,4,1,4,4
AI09145,Head of AI,88766.0,EUR,75451.0,MI,CT,Netherlands,L,Netherlands,0,"R, AWS, Data Visualization",Associate,2,Transportation,2024-10-14,2024-11-16,850,9.0,Digital Transformation LLC,ai_job_dataset1.csv,33,3,1,2,2
AI09146,Computer Vision Engineer,111355.0,JPY,307573.25,MI,FL,Japan,M,Poland,0,"Python, PyTorch, Deep Learning, GCP",PhD,4,Telecommunications,2025-01-16,2025-02-20,2186,7.2,Future Systems,ai_job_dataset1.csv,35,4,0,2,5
AI09147,Machine Learning Engineer,128271.0,CAD,160339.0,SE,FT,Canada,S,Canada,100,"Data Visualization, NLP, Tableau",Bachelor,5,Government,2024-11-15,2024-12-07,837,7.7,Advanced Robotics,ai_job_dataset1.csv,22,3,1,3,3
AI09148,Machine Learning Engineer,123580.0,EUR,105043.0,SE,FT,France,M,France,0,"NLP, Spark, Deep Learning",Master,9,Education,2025-03-13,2025-05-21,1067,8.3,AI Innovations,ai_job_dataset1.csv,69,3,1,3,4
AI09149,ML Ops Engineer,77084.0,AUD,104063.0,EN,CT,Australia,L,Australia,0,"Data Visualization, NLP, TensorFlow, Azure",Bachelor,1,Consulting,2024-07-02,2024-07-20,1859,7.6,DataVision Ltd,ai_job_dataset1.csv,18,4,1,1,3
AI09150,AI Specialist,46762.0,USD,46762.0,EN,PT,Ireland,S,Ireland,100,"PyTorch, SQL, Deep Learning, Scala, Tableau",Associate,1,Government,2025-03-26,2025-05-25,1596,9.3,Machine Intelligence Group,ai_job_dataset1.csv,60,5,1,1,2
AI09151,AI Consultant,218952.0,USD,218952.0,EX,PT,Ireland,M,Ireland,50,"MLOps, AWS, SQL, Mathematics, Azure",Bachelor,13,Government,2025-01-30,2025-03-21,628,7.9,Advanced Robotics,ai_job_dataset1.csv,50,5,1,4,3
AI09152,AI Product Manager,61455.0,SGD,79892.0,EN,FT,Singapore,S,Australia,50,"Hadoop, Tableau, Spark, Linux, Computer Vision",Bachelor,1,Finance,2024-04-19,2024-06-14,1344,5.6,Predictive Systems,ai_job_dataset1.csv,56,5,0,1,3
AI09153,Machine Learning Engineer,66187.0,USD,66187.0,EX,PT,China,M,China,100,"Azure, Git, Tableau, SQL",Bachelor,17,Finance,2024-11-22,2024-12-11,1180,6.7,Cloud AI Solutions,ai_job_dataset1.csv,19,4,1,4,3
AI09154,NLP Engineer,130172.0,SGD,169224.0,SE,FT,Singapore,S,Japan,50,"GCP, Java, MLOps, Computer Vision",PhD,8,Automotive,2025-03-01,2025-05-09,1102,9.1,TechCorp Inc,ai_job_dataset1.csv,69,4,0,3,5
AI09155,Machine Learning Engineer,77763.0,JPY,307573.25,EN,FT,Japan,L,Japan,100,"SQL, PyTorch, Mathematics, Docker",Associate,1,Real Estate,2025-03-15,2025-05-08,648,5.8,Autonomous Tech,ai_job_dataset1.csv,54,4,1,1,2
AI09156,Research Scientist,100848.0,USD,100848.0,MI,CT,Norway,M,Norway,100,"Docker, Git, AWS",PhD,2,Energy,2024-08-19,2024-09-28,752,6.5,Smart Analytics,ai_job_dataset1.csv,40,3,1,2,5
AI09157,Machine Learning Engineer,144916.0,JPY,307573.25,EX,FT,Japan,S,Japan,50,"PyTorch, Scala, Python",PhD,18,Retail,2025-02-06,2025-03-23,1976,5.7,Quantum Computing Inc,ai_job_dataset1.csv,45,3,1,4,5
AI09158,Autonomous Systems Engineer,241167.0,SGD,307573.25,EX,PT,Singapore,S,Israel,100,"Spark, Statistics, Computer Vision, Git",Associate,17,Technology,2024-06-11,2024-07-22,2278,8.5,Algorithmic Solutions,ai_job_dataset1.csv,41,4,0,4,2
AI09159,Head of AI,122631.0,GBP,91973.0,MI,FL,United Kingdom,L,United Kingdom,0,"Statistics, SQL, Deep Learning, MLOps",Associate,3,Healthcare,2025-03-21,2025-05-10,1649,7.5,AI Innovations,ai_job_dataset1.csv,50,4,1,2,2
AI09160,ML Ops Engineer,52113.0,USD,52113.0,SE,FL,India,M,India,50,"Computer Vision, GCP, Tableau, NLP",Master,9,Telecommunications,2024-05-01,2024-05-19,1707,5.2,Digital Transformation LLC,ai_job_dataset1.csv,18,4,1,3,4
AI09161,AI Specialist,131239.0,AUD,177173.0,SE,PT,Australia,S,Latvia,0,"Spark, Hadoop, TensorFlow, MLOps",Associate,8,Consulting,2024-12-07,2025-02-16,1374,6.6,Autonomous Tech,ai_job_dataset1.csv,71,4,0,3,2
AI09162,AI Architect,39306.0,USD,39306.0,SE,CT,India,S,India,100,"Linux, MLOps, Tableau, AWS, Git",PhD,7,Automotive,2025-04-23,2025-05-24,703,6.6,Smart Analytics,ai_job_dataset1.csv,31,5,1,3,5
AI09163,Machine Learning Engineer,55092.0,EUR,46828.0,EN,FT,Austria,M,Austria,100,"Python, GCP, Mathematics, MLOps",Bachelor,0,Automotive,2024-07-24,2024-09-15,1765,7.5,Quantum Computing Inc,ai_job_dataset1.csv,53,4,1,1,3
AI09164,Research Scientist,155977.0,AUD,210569.0,SE,CT,Australia,L,Australia,50,"Azure, Mathematics, Data Visualization",PhD,7,Real Estate,2024-12-22,2025-02-15,564,9.6,AI Innovations,ai_job_dataset1.csv,55,3,1,3,5
AI09165,AI Architect,92563.0,USD,92563.0,EN,FL,United States,M,United States,100,"Python, Kubernetes, Computer Vision, NLP",Associate,0,Education,2024-09-29,2024-10-17,2497,9.7,Cloud AI Solutions,ai_job_dataset1.csv,18,4,1,1,2
AI09166,Data Scientist,56883.0,USD,56883.0,EN,FL,Finland,M,Finland,50,"Tableau, Hadoop, Python",PhD,1,Energy,2024-08-25,2024-10-24,2304,5.1,Advanced Robotics,ai_job_dataset1.csv,60,3,1,1,5
AI09167,AI Research Scientist,63119.0,USD,63119.0,EN,FT,Norway,S,Norway,0,"Docker, MLOps, Scala, Computer Vision, Azure",Associate,1,Finance,2024-04-17,2024-05-28,1624,9.1,Algorithmic Solutions,ai_job_dataset1.csv,41,5,1,1,2
AI09168,Robotics Engineer,124054.0,USD,124054.0,SE,CT,Finland,S,Argentina,0,"Python, GCP, Computer Vision",Bachelor,7,Energy,2024-09-10,2024-10-17,1475,8.2,DataVision Ltd,ai_job_dataset1.csv,37,3,0,3,3
AI09169,Head of AI,70626.0,AUD,95345.0,EN,CT,Australia,S,Australia,100,"GCP, TensorFlow, MLOps, Python",Master,0,Government,2025-03-21,2025-04-13,2467,9.3,DataVision Ltd,ai_job_dataset1.csv,23,4,1,1,4
AI09170,AI Consultant,95105.0,EUR,80839.0,MI,PT,Germany,M,China,50,"Spark, SQL, MLOps, Hadoop, Statistics",Master,3,Gaming,2024-02-26,2024-03-18,1527,5.9,Smart Analytics,ai_job_dataset1.csv,21,5,0,2,4
AI09171,AI Architect,142966.0,GBP,107225.0,SE,FL,United Kingdom,M,Canada,0,"Computer Vision, SQL, Deep Learning, Git, Hadoop",Bachelor,6,Energy,2024-02-27,2024-04-18,1558,8.4,Machine Intelligence Group,ai_job_dataset1.csv,51,5,0,3,3
AI09172,Autonomous Systems Engineer,30269.0,USD,30269.0,EN,FL,India,L,Israel,50,"NLP, Kubernetes, TensorFlow, MLOps, Git",Master,1,Retail,2024-12-02,2024-12-23,1413,6.7,Future Systems,ai_job_dataset1.csv,21,5,0,1,4
AI09173,Computer Vision Engineer,172669.0,USD,172669.0,SE,FL,Norway,M,Norway,0,"Docker, PyTorch, Java, Python, Scala",Bachelor,8,Real Estate,2024-07-22,2024-08-16,1753,9.4,Future Systems,ai_job_dataset1.csv,25,5,1,3,3
AI09174,Robotics Engineer,129725.0,USD,129725.0,EX,PT,Ireland,S,Ireland,50,"Scala, Azure, Tableau, NLP",Master,14,Media,2024-06-24,2024-09-02,1349,8.5,Digital Transformation LLC,ai_job_dataset1.csv,70,4,1,4,4
AI09175,Computer Vision Engineer,63167.0,SGD,82117.0,EN,CT,Singapore,S,Singapore,100,"NLP, GCP, Deep Learning, Python, Hadoop",Master,0,Retail,2024-09-27,2024-12-09,686,8.7,Neural Networks Co,ai_job_dataset1.csv,73,5,1,1,4
AI09176,AI Specialist,258786.0,USD,258786.0,EX,FL,Norway,S,Norway,50,"Linux, Kubernetes, PyTorch",Master,10,Technology,2024-04-22,2024-05-08,1899,5.4,Cognitive Computing,ai_job_dataset1.csv,16,3,1,4,4
AI09177,AI Research Scientist,44253.0,USD,44253.0,MI,CT,China,S,Finland,50,"Hadoop, Python, Azure, Kubernetes, Scala",Bachelor,2,Energy,2025-01-02,2025-02-15,1158,8.5,Quantum Computing Inc,ai_job_dataset1.csv,44,5,0,2,3
AI09178,AI Consultant,130321.0,GBP,97741.0,SE,FL,United Kingdom,S,United Kingdom,50,"Scala, MLOps, SQL",Master,7,Technology,2024-04-29,2024-05-18,2064,8.7,Advanced Robotics,ai_job_dataset1.csv,19,3,1,3,4
AI09179,Research Scientist,163239.0,EUR,138753.0,EX,FT,France,M,France,0,"Linux, Git, Data Visualization, Deep Learning",Master,13,Healthcare,2024-09-06,2024-11-17,766,9.0,Smart Analytics,ai_job_dataset1.csv,72,4,1,4,4
AI09180,Research Scientist,88353.0,CAD,110441.0,MI,FL,Canada,S,Philippines,100,"R, Linux, SQL, Git, AWS",Bachelor,4,Manufacturing,2024-05-06,2024-05-31,1684,7.6,Algorithmic Solutions,ai_job_dataset1.csv,25,5,0,2,3
AI09181,Machine Learning Engineer,99421.0,CAD,124276.0,MI,PT,Canada,M,Canada,0,"NLP, GCP, Scala, Tableau",Master,4,Retail,2024-04-20,2024-05-16,1672,6.4,Machine Intelligence Group,ai_job_dataset1.csv,26,4,1,2,4
AI09182,Deep Learning Engineer,92458.0,EUR,78589.0,SE,FL,Germany,S,Germany,0,"Scala, PyTorch, Hadoop",PhD,7,Transportation,2024-05-10,2024-07-15,1982,9.8,Cloud AI Solutions,ai_job_dataset1.csv,66,3,1,3,5
AI09183,Autonomous Systems Engineer,176930.0,JPY,307573.25,SE,FL,Japan,L,Japan,50,"Kubernetes, Deep Learning, MLOps, Azure",Master,7,Healthcare,2024-03-24,2024-04-25,1765,6.9,DeepTech Ventures,ai_job_dataset1.csv,32,4,1,3,4
AI09184,Machine Learning Engineer,87956.0,USD,87956.0,MI,CT,Israel,S,Israel,50,"Spark, Python, Data Visualization",Master,4,Telecommunications,2024-01-16,2024-02-22,1350,9.5,Algorithmic Solutions,ai_job_dataset1.csv,37,3,1,2,4
AI09185,Data Scientist,178060.0,USD,178060.0,SE,FT,Norway,L,Norway,100,"Spark, Git, NLP, Statistics",Master,7,Energy,2025-01-28,2025-04-11,2470,7.7,Algorithmic Solutions,ai_job_dataset1.csv,73,4,1,3,4
AI09186,Robotics Engineer,274887.0,USD,274887.0,EX,FT,Finland,L,Finland,50,"Python, TensorFlow, Git, Linux, Azure",Bachelor,18,Media,2025-03-19,2025-05-06,524,5.2,Quantum Computing Inc,ai_job_dataset1.csv,48,5,1,4,3
AI09187,AI Software Engineer,111752.0,USD,111752.0,MI,PT,Ireland,L,Ireland,100,"Docker, Spark, NLP, Kubernetes, Computer Vision",Bachelor,4,Gaming,2024-01-05,2024-01-20,1344,8.3,Cloud AI Solutions,ai_job_dataset1.csv,15,5,1,2,3
AI09188,AI Specialist,58945.0,CAD,73681.0,EN,FL,Canada,L,South Africa,100,"R, SQL, Linux",Master,0,Education,2024-12-30,2025-02-24,1925,8.9,Machine Intelligence Group,ai_job_dataset1.csv,56,3,0,1,4
AI09189,AI Specialist,192129.0,USD,192129.0,SE,FL,Denmark,L,Denmark,50,"Linux, Python, Tableau",Master,6,Education,2024-03-30,2024-06-03,1867,9.3,TechCorp Inc,ai_job_dataset1.csv,65,3,1,3,4
AI09190,Data Analyst,111169.0,AUD,150078.0,SE,PT,Australia,M,Canada,50,"PyTorch, Linux, MLOps",Master,8,Education,2024-10-10,2024-10-26,726,6.8,DataVision Ltd,ai_job_dataset1.csv,16,3,0,3,4
AI09191,Machine Learning Researcher,92985.0,GBP,69739.0,MI,PT,United Kingdom,L,United Kingdom,50,"AWS, TensorFlow, SQL, Azure",Master,3,Gaming,2024-07-23,2024-08-21,1875,6.4,Machine Intelligence Group,ai_job_dataset1.csv,29,4,1,2,4
AI09192,AI Consultant,96505.0,CHF,86855.0,EN,PT,Switzerland,S,Switzerland,50,"SQL, TensorFlow, NLP, AWS, Tableau",Bachelor,0,Manufacturing,2024-02-29,2024-04-30,2394,7.0,Cognitive Computing,ai_job_dataset1.csv,61,5,1,1,3
AI09193,AI Software Engineer,158342.0,USD,158342.0,EX,FT,South Korea,L,South Korea,0,"GCP, TensorFlow, NLP, Statistics, Computer Vision",Master,12,Consulting,2025-03-12,2025-04-27,1649,6.4,Cognitive Computing,ai_job_dataset1.csv,46,5,1,4,4
AI09194,AI Specialist,93578.0,JPY,307573.25,EN,CT,Japan,L,Japan,0,"Java, TensorFlow, Azure, Tableau, Kubernetes",Associate,1,Gaming,2024-10-26,2024-11-30,2036,9.3,Smart Analytics,ai_job_dataset1.csv,35,5,1,1,2
AI09195,Data Engineer,214274.0,USD,214274.0,EX,CT,United States,M,Czech Republic,100,"Java, Data Visualization, PyTorch",Master,13,Technology,2024-11-12,2024-12-31,743,8.0,Digital Transformation LLC,ai_job_dataset1.csv,49,3,0,4,4
AI09196,AI Consultant,178303.0,CAD,222879.0,EX,CT,Canada,M,Canada,50,"Mathematics, Computer Vision, Spark, Hadoop, SQL",Associate,17,Government,2025-03-03,2025-04-19,1070,8.9,Advanced Robotics,ai_job_dataset1.csv,47,5,1,4,2
AI09197,Head of AI,36007.0,USD,36007.0,SE,FT,India,M,India,50,"AWS, Tableau, TensorFlow, Git",Associate,7,Finance,2024-02-07,2024-03-03,730,6.0,Advanced Robotics,ai_job_dataset1.csv,25,4,1,3,2
AI09198,Deep Learning Engineer,171051.0,EUR,145393.0,EX,PT,Austria,S,Canada,50,"Python, AWS, TensorFlow",Bachelor,13,Consulting,2024-05-21,2024-07-03,1012,8.5,Algorithmic Solutions,ai_job_dataset1.csv,43,3,0,4,3
